artist,song,song_id,original_mix_name,original_dataset_filename,mix_id,institution_code,selected_in_acoustic_pool_v2,acoustic_pool_rank,rating_count,unique_participant_count,unique_session_count,unique_experiment_count,evaluator_institution_count,evaluator_institution_codes,years,mean_preference,median_preference,standard_deviation,variance,standard_error,percentile_25,percentile_75,interquartile_range,minimum,maximum,range,confidence_interval_95_lower,confidence_interval_95_upper,confidence_interval_method,missing_rating_count,low_count_warning,aggregation_status,notes,within_song_mean_rank,within_song_percentile_rank,within_song_z_score,within_song_robust_z_score,mean_centered_rating_within_song,uncertainty_weight
The DoneFors,Lead Me,song_leadme,DU-F,DU-F.mp3,mix_3a41a8db47bc,DU,true,11,39,39,39,1,1,DU,2015,0.509773461036,0.502197802198,0.162247522244,0.0263242584743,0.0259803961964,0.383241758242,0.651648351648,0.268406593407,0.180066079295,0.784065934066,0.603999854771,0.4571788986,0.562368023472,student_t,0,false,ok,All available ratings included.,20,0.555555555556,0.237751917375,0.206125410865,0.0256822533075,0.808611703352
The DoneFors,Lead Me,song_leadme,DU-G,DU-G.mp3,mix_f5d86db961c3,DU,false,,69,69,69,3,3,CNS|DU|QUT,2015|2017,0.654823270647,0.679515418502,0.174505989563,0.0304523403934,0.0210080524221,0.517307692308,0.770879120879,0.253571428571,0.0897435897436,0.962177121771,0.872433532028,0.612902354728,0.696744186565,student_t,0,false,ok,All available ratings included.,33,0.916666666667,1.58054181735,1.34304455699,0.170732062918,1
The DoneFors,Lead Me,song_leadme,McG-A,McG-A.mp3,mix_9346b5d4ade2,McG,false,,36,37,37,3,3,McG|QM|SMC,2013|2015,0.460209710717,0.4446,0.18762269085,0.0352022741219,0.031270448475,0.338542582418,0.58,0.241457417582,0.0851648351648,0.975824175824,0.890659340659,0.396727325348,0.523692096086,student_t,1,false,ok,All available ratings included.,14,0.388888888889,-0.221081524126,-0.182361667073,-0.0238814970113,0.671818072545
The DoneFors,Lead Me,song_leadme,McG-B,McG-B.mp3,mix_5aa762fa5def,McG,true,19,46,47,47,4,4,McG|QM|SMC|UCP,2013|2015,0.312224036302,0.319128545873,0.203362305754,0.0413562274016,0.0299841361686,0.1359002109,0.407286211699,0.271386000799,0.00494505494505,0.910200523104,0.905255468159,0.251832886032,0.372615186572,student_t,1,false,ok,All available ratings included.,2,0.0555555555556,-1.59105001618,-1.34229250081,-0.171867171426,0.700638907989
The DoneFors,Lead Me,song_leadme,McG-C,McG-C.mp3,mix_7b5a2d66116b,McG,false,,76,77,77,6,6,CNS|McG|QM|QUT|SMC|UCP,2013|2015|2017,0.665115468234,0.704728447613,0.208619124817,0.0435219392394,0.0239302548097,0.58402553329,0.827599178762,0.243573645472,0.111111111111,0.9539,0.842788888889,0.617443956082,0.712786980386,student_t,1,false,ok,All available ratings included.,35,0.972222222222,1.67582121831,1.42371613129,0.181024260506,0.877886699879
The DoneFors,Lead Me,song_leadme,McG-D,McG-D.mp3,mix_4181778a6cfd,McG,false,,36,37,37,3,3,McG|QM|SMC,2013|2015,0.39112414201,0.38855,0.238058797231,0.0566719909393,0.0396764662052,0.1782,0.575893224326,0.397693224326,0.0119,0.9062,0.8943,0.310576633401,0.471671650618,student_t,1,false,ok,All available ratings included.,10,0.277777777778,-0.860637026771,-0.723863279486,-0.0929670657186,0.529483959419
The DoneFors,Lead Me,song_leadme,McG-E,McG-E.mp3,mix_28932c4bb152,McG,false,,36,37,37,3,3,McG|QM|SMC,2013|2015,0.655686009442,0.650274725275,0.152695410108,0.0233158882681,0.025449235018,0.559924450549,0.759875,0.199950549451,0.2712,0.9297,0.6585,0.604021315664,0.70735070322,student_t,1,false,ok,All available ratings included.,34,0.944444444444,1.58852856992,1.34980681512,0.171594801713,0.825488562122
The DoneFors,Lead Me,song_leadme,McG-F,McG-F.mp3,mix_e245880b329a,McG,false,,46,47,47,4,4,McG|QM|SMC|UCP,2013|2015,0.577015345218,0.619862637363,0.198513793046,0.0394077260296,0.0292692619705,0.446225549451,0.708640656566,0.262415107115,0.0983516483516,0.9241,0.825748351648,0.518064025494,0.635966664943,student_t,1,false,ok,All available ratings included.,30,0.833333333333,0.860239621275,0.733175985795,0.0929241374902,0.717751354418
The DoneFors,Lead Me,song_leadme,McG-G,McG-G.mp3,mix_e0abc393175b,McG,false,,36,37,37,3,3,McG|QM|SMC,2013|2015,0.471138333592,0.462169230769,0.206107805101,0.0424804273235,0.0343513008501,0.326175,0.61805,0.291875,0.0906713164778,0.8739,0.783228683522,0.401401485391,0.540875181794,student_t,1,false,ok,All available ratings included.,17,0.472222222222,-0.119910454293,-0.0967017091526,-0.012952874136,0.611564974315
The DoneFors,Lead Me,song_leadme,McG-H,McG-H.mp3,mix_427e3b105a59,McG,true,18,46,47,47,4,4,McG|QM|SMC|UCP,2013|2015,0.51012839914,0.480978021978,0.201865283753,0.0407495927847,0.0297634123163,0.378154157164,0.687225,0.309070842836,0.0863,0.902747252747,0.816447252747,0.450181809529,0.570074988751,student_t,1,false,ok,All available ratings included.,21,0.583333333333,0.241037735559,0.208907461582,0.0260371914121,0.705834808148
The DoneFors,Lead Me,song_leadme,McG-pro,McG-pro.mp3,mix_fa064711a381,McG,false,,0,0,0,0,0,,,,,,,,,,,,,,,,unavailable_unrated,0,true,unrated,No prior ratings found for this retained mix.,,,,,,
The DoneFors,Lead Me,song_leadme,McG-pro2,McG-pro2.mp3,mix_d3e3580b6e30,McG,true,17,45,47,47,4,4,McG|QM|SMC|UCP,2013|2015,0.547365451895,0.545636910732,0.171546228462,0.0294281084996,0.025572601875,0.4565,0.643536121673,0.187036121673,0.1417,0.896703296703,0.755003296703,0.495827259282,0.598903644508,student_t,2,false,ok,All available ratings included.,25,0.694444444444,0.585757514771,0.500776291577,0.0632742441668,0.821506255984
The DoneFors,Lead Me,song_leadme,PXL-L1,PXL-L1.mp3,mix_d5b28dfc8a93,PXL,true,3,36,36,36,3,3,CNS|PXL|QUT,2017,0.331806996292,0.277892894314,0.229440420743,0.0526429066708,0.0382400701238,0.142666157372,0.451340732438,0.308674575066,0,0.843406593407,0.843406593407,0.254175526757,0.409438465827,student_t,0,false,ok,All available ratings included.,4,0.111111111111,-1.40976194033,-1.18879873056,-0.152284211436,0.549372748378
The DoneFors,Lead Me,song_leadme,PXL-L2,PXL-L2.mp3,mix_92e2bdebe300,PXL,true,16,6,6,6,1,1,PXL,,0.350448107448,0.246978021978,0.228798634161,0.0523488149937,0.0934066512565,0.189241758242,0.525137362637,0.335895604396,0.152747252747,0.668131868132,0.515384615385,0.110338666401,0.590557548496,student_t,0,false,ok,All available ratings included.,6,0.166666666667,-1.23719297349,-1.04268729315,-0.13364310028,0.224909598401
The DoneFors,Lead Me,song_leadme,PXL-L3,PXL-L3.mp3,mix_3bc79ea82599,PXL,true,8,6,6,6,1,1,PXL,,0.551879120879,0.57267032967,0.155417488013,0.0241545955802,0.0634489237895,0.440043956044,0.674175824176,0.234131868132,0.341758241758,0.72032967033,0.378571428571,0.388778469895,0.714979771863,student_t,0,false,ok,All available ratings included.,28,0.777777777778,0.627542534275,0.536155012177,0.0677879131509,0.331101792866
The DoneFors,Lead Me,song_leadme,PXL-L4,PXL-L4.mp3,mix_c7d9a071ba25,PXL,true,6,6,6,6,1,1,PXL,,0.516818070818,0.58973992674,0.224231506009,0.0502797682871,0.0915421289963,0.460302197802,0.666985347985,0.206683150183,0.109340659341,0.702197802198,0.592857142857,0.281501536825,0.752134604811,student_t,0,false,ok,All available ratings included.,22,0.611111111111,0.302966969297,0.261341972404,0.0327268630899,0.229490537881
The DoneFors,Lead Me,song_leadme,QUT-A,QUT-A.mp3,mix_864280f1b98b,QUT,true,4,16,16,16,1,1,QUT,2017,0.386250029029,0.394767716908,0.226673271596,0.0513807720562,0.0566683178991,0.259370564859,0.536688768549,0.277318203689,0.0217948717949,0.780128205128,0.758333333333,0.265464368596,0.507035689463,student_t,0,false,ok,All available ratings included.,9,0.25,-0.90575883492,-0.762067206692,-0.097841178699,0.370719534318
The DoneFors,Lead Me,song_leadme,QUT-D,QUT-D.mp3,mix_5e09465de0ed,QUT,false,,16,16,16,1,1,QUT,2017,0.45948039547,0.452570470368,0.190156426426,0.0361594665113,0.0475391066066,0.334300785316,0.549894739332,0.215593954016,0.0570512820513,0.854487179487,0.797435897436,0.358153188297,0.560807602643,student_t,0,false,ok,All available ratings included.,13,0.361111111111,-0.227833116218,-0.188078134196,-0.0246108122583,0.441910963871
The DoneFors,Lead Me,song_leadme,QUT-E,QUT-E.mp3,mix_345e90b3c215,QUT,false,,30,30,30,2,2,CNS|QUT,2017,0.46325252628,0.485897435897,0.159564799335,0.0254609251869,0.0291324133266,0.379297173415,0.531309744177,0.152012570763,0.0205128205128,0.808974358974,0.788461538462,0.403670050998,0.522835001563,student_t,0,false,ok,All available ratings included.,16,0.444444444444,-0.192912841816,-0.158511685598,-0.0208386814478,0.721122970027
The DoneFors,Lead Me,song_leadme,QUT-F,QUT-F.mp3,mix_4e2cf7c970a8,QUT,true,10,16,16,16,1,1,QUT,2017,0.320524872239,0.306376294787,0.196050593751,0.0384358353103,0.0490126484378,0.147931450468,0.433102114675,0.285170664207,0.049358974359,0.733394833948,0.684035859589,0.216056884999,0.424992859478,student_t,0,false,ok,All available ratings included.,3,0.0833333333333,-1.51420552609,-1.27722947638,-0.16356633549,0.42862512212
The DoneFors,Lead Me,song_leadme,QUT-H,QUT-H.mp3,mix_542ca972e5f6,QUT,true,20,16,16,16,1,1,QUT,2017,0.358495128747,0.375461254613,0.228415893889,0.0521738205811,0.0571039734722,0.176955009935,0.518197677169,0.341242667234,0,0.802564102564,0.802564102564,0.23678089044,0.480209367054,student_t,0,false,ok,All available ratings included.,7,0.194444444444,-1.16269815717,-0.979613700645,-0.125596078981,0.367891254228
The DoneFors,Lead Me,song_leadme,QUT-pro,QUT-pro.mp3,mix_d2cf329ea054,QUT,true,7,16,16,16,1,1,QUT,2017,0.474807479843,0.483856088561,0.312433178194,0.0976144908366,0.0781082945486,0.235576923077,0.690489284701,0.454912361624,0.0480769230769,0.959870848708,0.911793925632,0.308323590923,0.641291368763,student_t,0,false,ok,All available ratings included.,18,0.5,-0.0859435532686,-0.0679424668397,-0.0092837278856,0.268960582785
The DoneFors,Lead Me,song_leadme,UCP-A1,UCP-A1.mp3,mix_d2a4240adfd8,UCP,false,,40,40,40,3,3,CNS|QUT|UCP,2015|2017,0.548623616157,0.545033285035,0.170891054411,0.0292037524776,0.0270202481843,0.422482297115,0.663066515281,0.240584218166,0.225362872422,0.863461538462,0.63809866604,0.493970005497,0.603277226816,student_t,0,false,ok,All available ratings included.,26,0.722222222222,0.597404894853,0.510637945598,0.0645324084286,0.777492948209
The DoneFors,Lead Me,song_leadme,UCP-A2,UCP-A2.mp3,mix_a5df7e0b4222,UCP,true,14,10,10,10,1,1,UCP,2015,0.54304675712,0.533218800698,0.22114814012,0.0489064998787,0.069933182309,0.444990328127,0.674225948147,0.229235620019,0.13021978022,0.868125701459,0.737905921239,0.384846907838,0.701246606401,student_t,0,false,ok,All available ratings included.,24,0.666666666667,0.545777457293,0.466925804013,0.0589555493915,0.300401779649
The DoneFors,Lead Me,song_leadme,UCP-A3,UCP-A3.mp3,mix_06852a8a8947,UCP,false,,10,10,10,1,1,UCP,2015,0.461578514891,0.450274725275,0.206583783415,0.0426768595701,0.0653275283247,0.30161824968,0.619199583416,0.317581333735,0.16043956044,0.802228412256,0.641788851817,0.31379737876,0.609359651022,student_t,0,false,ok,All available ratings included.,15,0.416666666667,-0.208409901702,-0.171632803126,-0.0225126928372,0.321580395904
The DoneFors,Lead Me,song_leadme,UCP-A4,UCP-A4.mp3,mix_5d42d0f1628e,UCP,false,,10,10,10,1,1,UCP,2015,0.385282723509,0.405494505495,0.193070734651,0.0372763085788,0.061054327102,0.264966782267,0.52746003996,0.262493257693,0.102325581395,0.633579725449,0.531254144053,0.247168240132,0.523397206886,student_t,0,false,ok,All available ratings included.,8,0.222222222222,-0.914713607674,-0.769649072324,-0.0988084842195,0.344087854527
The DoneFors,Lead Me,song_leadme,UCP-A5,UCP-A5.mp3,mix_0255886c8875,UCP,false,,10,10,10,1,1,UCP,2015,0.575274262003,0.625284645144,0.170353702811,0.0290203840615,0.0538705708727,0.427197802198,0.675930928403,0.248733126205,0.345057034221,0.857444561774,0.512387527553,0.453410564236,0.69713795977,student_t,0,false,ok,All available ratings included.,29,0.805555555556,0.844121647988,0.71952915063,0.0911830542749,0.389972708323
The DoneFors,Pouring Room,song_pouringroom,McG-Q,McG-Q.mp3,mix_0ddb25d6180b,McG,true,2,40,39,40,3,3,McG|QM|SMC,2015,0.608828226343,0.630968885187,0.23458999478,0.0550324656507,0.0370919349895,0.494206800766,0.806614745763,0.312407944996,0.06264,0.926373626374,0.863733626374,0.533802706233,0.683853746453,student_t,0,false,ok,All available ratings included.,7,0.875,0.964171972421,1.34851296446,0.144033033741,0.851927467194
The DoneFors,Pouring Room,song_pouringroom,McG-R,McG-R.mp3,mix_0ba76f420c1d,McG,true,1,40,39,40,3,3,McG|QM|SMC,2015,0.391330644411,0.32398021978,0.3024358909,0.0914674681047,0.0478193130714,0.119412189034,0.632856862167,0.513444673133,0.011719,0.966483516484,0.954764516484,0.294606954059,0.488054334762,student_t,0,false,ok,All available ratings included.,4,0.5,-0.491779257109,-0.250421343878,-0.0734645481912,0.660813303232
The DoneFors,Pouring Room,song_pouringroom,McG-T,McG-T.mp3,mix_be2ccd4c43ff,McG,true,7,40,39,40,3,3,McG|QM|SMC,2015,0.315778789267,0.23745989011,0.254448349281,0.0647439624517,0.0402318165299,0.0942307692308,0.533857362637,0.439626593407,0.0109110747409,0.870784234051,0.85987315931,0.234402259275,0.397155319258,student_t,0,false,ok,All available ratings included.,1,0.125,-0.997531162084,-0.805841096937,-0.149016403335,0.785439012069
The DoneFors,Pouring Room,song_pouringroom,McG-U,McG-U.mp3,mix_37681ed84b6b,McG,true,4,40,39,40,3,3,McG|QM|SMC,2015,0.459458567457,0.405485,0.238633669743,0.0569460283349,0.0377312961396,0.271021895604,0.688324175824,0.41730228022,0.10937,0.915934065934,0.806564065934,0.383139817355,0.53577731756,student_t,0,false,ok,All available ratings included.,5,0.625,-0.0357239187279,0.250421343878,-0.00533662514437,0.837491458339
The DoneFors,Pouring Room,song_pouringroom,McG-V,McG-V.mp3,mix_e08faaf8bbb3,McG,true,9,40,39,40,3,3,McG|QM|SMC,2015,0.510318833291,0.490935,0.230515438549,0.0531373674095,0.0364476910824,0.3659,0.6749525,0.3090525,0.088449,0.941758241758,0.853309241758,0.436596419482,0.5840412471,student_t,0,false,ok,All available ratings included.,6,0.75,0.304739942601,0.624320783355,0.0455236406891,0.866986009005
The DoneFors,Pouring Room,song_pouringroom,McG-W,McG-W.mp3,mix_786fc67a9418,McG,true,5,40,39,40,3,3,McG|QM|SMC,2015,0.364237916188,0.334404296269,0.233894209813,0.0547065013842,0.0369819217268,0.177905,0.45658,0.278675,0.038923,0.947252747253,0.908329747253,0.289434918906,0.43904091347,student_t,0,false,ok,All available ratings included.,3,0.375,-0.673140772104,-0.449593639389,-0.100557276414,0.854461768169
The DoneFors,Pouring Room,song_pouringroom,McG-X,McG-X.mp3,mix_cbf8555ee2b2,McG,true,8,40,39,40,3,3,McG|QM|SMC,2015,0.326821477012,0.248885,0.243990124119,0.0595311806674,0.0385782259401,0.1494875,0.495973529412,0.346486029412,0.00934065934066,0.923076923077,0.913736263736,0.248789649692,0.404853304332,student_t,0,false,ok,All available ratings included.,2,0.25,-0.92361027222,-0.724660735598,-0.13797371559,0.819105530618
The DoneFors,Pouring Room,song_pouringroom,McG-pro,McG-pro.mp3,mix_9f79c0810c7e,McG,true,6,0,0,0,0,0,,,,,,,,,,,,,,,,unavailable_unrated,0,true,unrated,No prior ratings found for this retained mix.,,,,,,
The DoneFors,Pouring Room,song_pouringroom,McG-pro1,McG-pro1.mp3,mix_132e75f34470,McG,true,3,40,39,40,3,3,McG|QM|SMC,2015,0.741587086846,0.79495467033,0.199853660082,0.0399414854481,0.031599638229,0.670661016484,0.887835,0.217173983516,0.017299,0.9841,0.966801,0.677670785524,0.805503388168,student_t,0,false,ok,All available ratings included.,8,1,1.85287346722,2.32449023698,0.276791894244,1
